read_index,basename,mean_mapq,median_mapq,n_chromosomes,order,n_bins,read_length_bp,genes,n_genes
648535,batch04,45.25,60.0,2,4,2,1208,Cdh10,1
648751,batch01,43.2,60.0,1,5,2,2645,Cadm2,1
648780,batch04,45.25,60.0,2,4,3,1347,,0
649016,batch04,60.0,60.0,2,7,3,2611,,0
649017,batch04,55.333333333333336,60.0,3,9,4,2467,Rps6ka3,1
649522,batch04,45.25,60.0,4,4,4,2333,Nkain3;Lmbrd1,2
649630,batch01,34.0,34.0,1,2,2,1174,Gm29489,1
649893,batch01,60.0,60.0,1,3,2,1116,Gm11867,1
650048,batch03,60.0,60.0,1,5,2,1830,,0
650085,batch04,60.0,60.0,1,2,2,943,,0
650267,batch04,53.625,60.0,1,8,2,3240,Cdh12;Gm49685,2
650300,batch03,38.5,46.5,3,4,3,1305,Gm49685,1
650359,batch01,54.833333333333336,60.0,1,6,2,2071,,0
650884,batch01,41.8,43.0,2,5,2,2219,,0
650891,batch04,4.333333333333333,1.0,1,3,3,1457,,0
651107,batch03,45.75,47.0,2,4,3,998,,0
651210,batch04,60.0,60.0,1,3,3,1548,,0
651266,batch04,51.0,60.0,1,6,5,2873,,0
651782,batch03,60.0,60.0,2,4,2,1260,,0
651958,batch03,55.5,55.5,2,2,2,1430,Gm35552,1
652115,batch03,60.0,60.0,1,2,2,1081,,0
652322,batch04,43.666666666666664,60.0,2,3,2,1343,Gm11861,1
652492,batch03,57.0,60.0,1,4,2,1548,,0
652653,batch02,44.75,59.0,3,4,4,1807,,0
652681,batch01,59.25,60.0,1,4,2,1848,,0
653031,batch04,49.0,53.0,2,3,2,1019,,0
653434,batch04,60.0,60.0,1,2,2,1015,,0
654113,batch01,3.3333333333333335,1.0,3,3,3,977,,0
654478,batch01,60.0,60.0,1,2,2,1252,Csmd3,1
654763,batch03,56.5,60.0,1,4,2,1689,,0
654807,batch01,55.53846153846154,60.0,2,13,3,3390,,0
654829,batch04,52.4,60.0,1,5,2,1915,A230006K03Rik;A230057D06Rik,2
655007,batch01,38.5,38.5,1,2,2,844,Grik2,1
655026,batch03,44.4,60.0,2,10,4,3163,,0
655122,batch01,60.0,60.0,1,2,2,1552,,0
655205,batch04,60.0,60.0,1,3,3,1418,,0
655345,batch04,49.25,58.5,2,4,3,1782,Gm7195;Slc41a3,2
655422,batch04,53.75,60.0,1,4,3,1332,,0
655561,batch04,56.75,60.0,1,8,3,2706,Speer2,1
655961,batch01,47.6,60.0,2,5,3,1776,,0
656044,batch04,52.25,60.0,1,4,2,1337,A230006K03Rik;Gm9801,2
656164,batch01,58.75,60.0,1,8,2,2872,Cntnap5b,1
656332,batch04,45.25,60.0,2,4,3,1394,,0
656366,batch01,51.5,56.5,1,4,2,1889,,0
656583,batch04,45.25,60.0,3,4,3,2236,Prkd1,1
656596,batch04,51.0,60.0,1,5,2,1742,,0
656997,batch02,32.57142857142857,32.0,1,7,2,1907,4930405D01Rik,1
657239,batch01,0.25,0.0,2,4,4,1545,,0
657255,batch04,60.0,60.0,1,2,2,1102,,0
657454,batch04,60.0,60.0,2,3,2,1135,,0
657542,batch04,60.0,60.0,1,2,2,870,Gm49685,1
657610,batch03,31.785714285714285,41.5,1,14,8,5194,Il1rapl1,1
657704,batch01,60.0,60.0,1,4,2,1428,,0
657830,batch01,21.4,12.0,1,5,3,1657,Agbl4,1
658011,batch03,49.666666666666664,60.0,1,6,3,2934,,0
658049,batch01,48.0,60.0,2,3,2,1844,,0
658388,batch03,60.0,60.0,1,6,3,2629,,0
658464,batch04,46.75,60.0,2,4,3,2354,,0
658687,batch01,46.3,60.0,1,10,2,3200,Lrrc4c,1
659297,batch04,49.5,51.5,1,4,2,1534,Cadm2,1
659306,batch01,60.0,60.0,1,3,2,1764,,0
659307,batch03,40.333333333333336,60.0,2,3,3,1387,,0
659646,batch02,60.0,60.0,1,4,2,2494,Lrrc4c,1
659889,batch04,60.0,60.0,2,3,2,1401,,0
660113,batch03,45.333333333333336,60.0,1,3,2,1183,,0
660382,batch04,59.0,60.0,1,5,2,2188,Mmp16;Gm11867,2
660706,batch01,44.0,44.0,1,2,2,1292,,0
660753,batch01,54.0,54.0,1,2,2,1032,Gm30835,1
661411,batch01,60.0,60.0,1,3,2,1614,Epha6,1
661793,batch04,49.0,60.0,1,4,2,2446,,0
662438,batch01,46.375,60.0,2,8,2,2924,,0
663135,batch04,45.0,60.0,2,3,2,904,Cntnap5a,1
663374,batch03,60.0,60.0,1,3,2,1206,,0
663392,batch01,60.0,60.0,2,4,3,1260,Fam186a,1
663455,batch01,60.0,60.0,1,3,2,1132,,0
663493,batch01,58.666666666666664,60.0,1,3,2,1393,,0
663903,batch03,55.0,60.0,1,7,2,2295,Gm30092,1
664160,batch01,60.0,60.0,1,2,2,1184,,0
664452,batch04,30.5,30.5,2,2,2,981,1700022A22Rik,1
664490,batch03,47.285714285714285,60.0,2,7,2,1795,,0
664943,batch01,60.0,60.0,2,2,2,910,Zgpat,1
665143,batch04,54.75,60.0,2,4,2,1948,,0
665293,batch04,60.0,60.0,1,4,2,1430,Pdzph1,1
665300,batch03,58.833333333333336,60.0,2,6,2,2285,Gm32857,1
665305,batch01,60.0,60.0,1,4,2,2037,,0
665858,batch04,60.0,60.0,1,3,2,1987,,0
666114,batch04,48.375,60.0,1,8,2,3020,,0
666233,batch04,45.25,60.0,1,4,2,1061,,0
666613,batch04,28.666666666666668,16.0,1,3,2,1257,1700022A22Rik,1
666615,batch04,49.25,60.0,2,4,2,1175,Dpp10,1
666701,batch01,60.0,60.0,1,3,2,1272,,0
666734,batch01,20.0,0.0,1,9,4,2446,,0
666976,batch01,60.0,60.0,1,7,3,3363,Csmd3,1
667273,batch01,60.0,60.0,1,2,2,1201,,0
667478,batch04,45.5,60.0,3,4,3,1491,Gm50490;Cadm2,2
667539,batch01,33.44444444444444,60.0,1,9,7,3360,Atp11c;Frmpd4,2
667600,batch04,46.666666666666664,60.0,1,3,2,1527,,0
667622,batch04,28.666666666666668,15.0,1,3,3,1170,,0
667855,batch01,3.4285714285714284,0.0,1,7,6,2175,Gm2854;Gm5924;Spin2-ps3;Spin2-ps2,4
667949,batch04,54.333333333333336,60.0,1,3,2,978,,0
667971,batch01,60.0,60.0,1,7,2,2681,C030047K22Rik,1
668184,batch01,45.666666666666664,60.0,1,3,2,1427,,0
668638,batch04,36.55555555555556,60.0,1,9,4,3887,Chst7,1
668990,batch04,60.0,60.0,1,2,2,1071,4930405D01Rik,1
669027,batch01,34.666666666666664,43.0,3,6,4,1916,Epha6,1
669201,batch01,60.0,60.0,1,3,2,1438,,0
669953,batch04,60.0,60.0,3,3,3,1640,Yipf6;Csmd3,2
670042,batch03,30.0,30.0,1,4,4,1539,Il1rapl1;Stag2,2
670052,batch02,40.44444444444444,60.0,3,9,4,2063,Chl1,1
670233,batch04,60.0,60.0,1,2,2,1060,,0
670236,batch01,49.666666666666664,60.0,2,3,2,1277,,0
670572,batch04,24.75,19.5,1,4,3,1264,,0
671190,batch04,45.75,60.0,1,4,2,1294,,0
671366,batch04,60.0,60.0,1,6,4,2427,,0
671403,batch04,60.0,60.0,1,2,2,1079,Gm49007,1
671490,batch01,60.0,60.0,2,2,2,1271,,0
672083,batch03,60.0,60.0,1,2,2,876,Cdh7,1
672223,batch04,60.0,60.0,1,3,2,1971,,0
672376,batch01,12.0,1.0,3,8,5,2303,Plac1,1
672525,batch04,47.54545454545455,60.0,4,11,7,2732,Nkain3,1
672553,batch04,41.333333333333336,60.0,1,3,3,1104,Nudt12os,1
672607,batch01,60.0,60.0,1,4,2,1711,Pcdh7,1
672967,batch04,60.0,60.0,1,4,2,1940,,0
673133,batch01,49.3,60.0,2,10,5,3467,Bend2;Dach2;Scml2,3
673144,batch04,58.666666666666664,60.0,1,3,2,1401,,0
673662,batch04,60.0,60.0,1,3,3,1525,,0
673999,batch01,43.2,53.0,1,10,2,2084,,0
674203,batch02,41.54545454545455,60.0,2,11,3,2244,Gm49753;Vmn2r103,2
674376,batch01,58.875,60.0,3,8,4,2665,Edar;Tenm1,2
674454,batch04,7.333333333333333,3.5,2,6,3,2075,,0
674488,batch02,35.0,53.0,3,7,3,2749,Gm47914,1
674537,batch02,35.25,40.0,2,4,3,1686,,0
674538,batch03,0.0,0.0,1,3,3,1826,,0
674934,batch03,56.666666666666664,60.0,1,3,2,1020,,0
675208,batch01,60.0,60.0,1,3,2,1191,,0
675325,batch03,57.55555555555556,60.0,2,9,2,1877,,0
675562,batch03,36.5,36.5,1,2,2,788,,0
675796,batch03,52.2,60.0,1,5,2,3023,,0
676036,batch03,60.0,60.0,1,2,2,1068,,0
676257,batch01,60.0,60.0,2,2,2,953,,0
676688,batch01,60.0,60.0,1,2,2,1058,Prkd1,1
676721,batch03,34.666666666666664,37.0,1,6,2,1498,Tecrl,1
676804,batch03,46.666666666666664,60.0,2,3,2,967,,0
677143,batch01,60.0,60.0,1,4,2,1391,,0
677263,batch04,16.75,3.5,1,4,3,1942,,0
677380,batch04,31.75,33.0,3,4,4,2114,Neurod4,1
677896,batch04,45.0,60.0,3,4,3,1577,,0
678240,batch03,60.0,60.0,1,3,2,1051,,0
679088,batch01,53.75,60.0,1,4,2,1359,,0
679097,batch01,49.333333333333336,60.0,1,3,2,1104,Gm18728,1
679191,batch01,60.0,60.0,1,3,2,1237,,0
679296,batch04,3.1666666666666665,1.0,3,6,4,2269,,0
679297,batch01,0.5,0.0,1,6,4,1923,,0
679319,batch04,60.0,60.0,1,2,2,973,,0
679341,batch03,60.0,60.0,1,2,2,1117,Lrfn5;Gm20049,2
679343,batch02,0.0,0.0,1,3,3,1494,,0
679365,batch02,41.333333333333336,59.0,1,3,2,1230,,0
679475,batch01,50.8,60.0,2,10,3,3838,Gm34304,1
679522,batch04,60.0,60.0,2,5,2,2241,,0
679642,batch04,60.0,60.0,1,2,2,1370,Nox4,1
679659,batch04,51.6,60.0,1,5,3,2315,Cntnap5b,1
679762,batch01,32.5,32.5,1,2,2,1447,,0
679821,batch02,33.5,37.0,3,4,4,1383,,0
680107,batch04,40.333333333333336,60.0,2,3,3,1310,Vmn1r76,1
680230,batch04,48.75,60.0,2,4,3,1802,Gm49685,1
680513,batch02,30.0,28.0,2,5,2,1746,Grm5,1
681084,batch04,60.0,60.0,1,3,2,1069,,0
681122,batch04,45.25,60.0,2,4,3,1527,,0
681173,batch01,9.7,4.5,3,10,8,2716,Chl1,1
681305,batch04,8.333333333333334,0.0,1,3,2,1002,,0
681845,batch02,14.923076923076923,7.0,4,13,5,3737,Gpc5,1
682035,batch04,60.0,60.0,1,3,2,1331,Cdh10;Gm35496,2
682284,batch01,45.0,45.0,2,2,2,749,Fam172a,1
682349,batch04,60.0,60.0,1,4,2,1414,Tecrl,1
682352,batch04,60.0,60.0,2,2,2,903,Cntnap5b,1
682375,batch04,25.833333333333332,17.5,1,6,3,1823,Gm16357,1
682416,batch04,40.0,60.0,1,3,3,1239,,0
682707,batch03,53.25,60.0,1,4,2,1491,Cdh10,1
682710,batch01,50.166666666666664,60.0,2,6,3,2194,,0
683029,batch04,60.0,60.0,1,3,2,1121,Zfp804b,1
683415,batch01,49.5,54.5,2,4,3,2506,Pard3,1
683765,batch04,60.0,60.0,1,2,2,865,Cdh10,1
684304,batch04,53.5,60.0,1,4,2,1540,Grik2,1
684639,batch01,60.0,60.0,1,3,2,1253,Fam172a,1
684905,batch01,38.333333333333336,52.0,1,3,3,1183,Gm2427;Dpp10,2
685076,batch03,39.25,45.5,1,4,2,1504,Gm9801,1
685180,batch01,42.0,60.0,3,3,3,1258,Gm11867;Chl1,2
685817,batch04,60.0,60.0,1,2,2,1103,Grik2,1
685855,batch01,54.84615384615385,60.0,1,13,2,3006,Vmn2r110;Vmn2r108;Vmn2r107;Gm49752,4
685883,batch04,41.0,60.0,1,3,2,1490,,0
685897,batch04,50.166666666666664,60.0,2,6,3,2147,,0
685924,batch01,46.75,60.0,3,4,3,2093,,0
686077,batch01,49.0,56.5,1,4,2,1740,,0
686129,batch04,60.0,60.0,1,4,2,1510,,0
686145,batch03,51.5,60.0,2,6,3,2345,,0
686167,batch04,60.0,60.0,1,3,3,1602,Serpinb3c,1
686187,batch04,60.0,60.0,2,2,2,2300,,0
686406,batch04,60.0,60.0,1,4,2,2010,,0
686525,batch03,30.5,30.5,2,2,2,763,,0
686800,batch02,53.0,53.0,1,2,2,946,,0
687118,batch04,48.2,60.0,1,5,2,1389,,0
687232,batch01,58.0,60.0,1,4,2,1892,,0
688164,batch01,57.5,60.0,1,8,2,2982,,0
688253,batch01,60.0,60.0,2,3,2,1370,,0
688326,batch03,41.0,41.0,1,2,2,861,,0
688430,batch04,48.333333333333336,60.0,1,3,2,1468,,0
688511,batch04,50.166666666666664,60.0,2,6,3,2590,Cadm2,1
688832,batch04,43.666666666666664,60.0,2,3,2,1046,,0
689139,batch01,60.0,60.0,1,5,2,2050,Lrfn5,1
689197,batch01,60.0,60.0,1,3,2,1750,,0
689428,batch03,47.125,60.0,4,8,4,2998,,0
689673,batch01,48.666666666666664,60.0,1,6,2,2535,Csmd3,1
689684,batch04,57.0,60.0,1,6,3,2191,,0
689976,batch04,48.0,60.0,2,5,3,2519,,0
690247,batch04,45.25,60.0,2,4,2,1529,Gm24943,1
690277,batch04,46.0,60.0,1,4,2,1526,,0
690697,batch01,53.75,60.0,1,4,2,1102,Xkr4;Gm1992,2
690841,batch01,57.833333333333336,60.0,2,6,2,1598,Ptprd;Serpinb3b,2
691255,batch04,17.0,17.0,1,2,2,1194,,0
691324,batch04,1.5,1.5,2,2,2,1119,,0
691415,batch01,60.0,60.0,1,4,2,1460,,0
691558,batch01,10.5,10.5,1,2,2,1423,,0
691931,batch04,51.75,60.0,1,4,3,1433,Alcam,1
692045,batch03,49.25,60.0,1,4,2,1431,,0
692737,batch03,60.0,60.0,2,2,2,1079,,0
693080,batch04,60.0,60.0,1,4,2,1730,,0
693140,batch01,50.0,60.0,2,6,4,2191,Cadm2,1
693157,batch01,60.0,60.0,1,2,2,962,,0
693211,batch04,60.0,60.0,1,5,2,1579,,0
693309,batch04,60.0,60.0,1,3,2,1584,,0
693589,batch04,51.75,60.0,1,4,2,2097,,0
693822,batch01,49.0,60.0,1,3,2,1040,,0
693922,batch03,60.0,60.0,2,2,2,1096,Fat3,1
693939,batch04,60.0,60.0,1,2,2,944,,0
694018,batch04,60.0,60.0,1,2,2,917,Lrfn5,1
694150,batch01,56.5,56.5,2,2,2,903,,0
694428,batch01,60.0,60.0,1,2,2,838,,0
694927,batch01,10.75,3.0,1,8,7,2976,Gm15252;Dmd,2
694930,batch04,14.75,13.5,1,4,3,2156,,0
695165,batch04,52.6,60.0,1,5,2,1695,,0
695198,batch01,15.0,0.0,1,4,3,1086,,0
695398,batch04,60.0,60.0,1,3,2,1176,Cntnap5a,1
695436,batch04,60.0,60.0,1,2,2,1352,,0
695475,batch03,45.2,60.0,3,5,3,1112,Or8j3;Cfap47,2
695782,batch04,50.0,60.0,2,6,4,2363,Gm49048,1
695899,batch01,39.0,39.0,1,2,2,917,,0
696011,batch04,60.0,60.0,1,3,3,1311,,0
696144,batch04,60.0,60.0,1,2,2,1119,1700022A22Rik,1
696162,batch03,52.5,60.0,1,8,2,2387,Pdzph1,1
696690,batch04,53.666666666666664,60.0,1,6,3,2394,,0
696917,batch03,43.5,43.5,1,2,2,984,,0
697247,batch02,23.0,16.0,2,4,3,1223,Vmn1r77,1
697330,batch03,37.2,52.0,4,5,4,2405,Prkd1,1
697356,batch04,60.0,60.0,2,4,3,1561,,0
697496,batch01,44.92857142857143,60.0,2,14,9,4097,Gm26618;Mgat4c;Gm14974,3
697565,batch01,54.5,60.0,1,4,2,1777,,0
697616,batch03,41.0,60.0,1,3,3,1046,,0
697624,batch04,60.0,60.0,1,2,2,1023,Gm4808,1
697668,batch04,10.0,10.0,1,3,2,1360,,0
698092,batch04,60.0,60.0,2,2,2,1057,,0
698507,batch04,57.25,60.0,1,16,2,4715,,0
698620,batch04,27.25,24.5,2,4,3,1245,,0
699120,batch04,60.0,60.0,1,2,2,1286,Gm49685,1
699332,batch01,60.0,60.0,1,2,2,1337,,0
699409,batch03,52.375,60.0,2,8,3,2651,Dpp10,1
699659,batch01,55.6,60.0,1,5,2,1637,Gm19146,1
699910,batch01,5.5,5.5,2,2,2,1203,,0
699932,batch01,60.0,60.0,1,3,2,1703,Slco4c1,1
699985,batch01,50.142857142857146,60.0,1,7,2,2796,,0
699993,batch01,47.25,60.0,1,12,4,3157,Tlr4,1
700002,batch04,19.0,19.0,2,2,2,723,4930554G24Rik,1
700138,batch01,47.666666666666664,60.0,2,6,2,2206,Vmn2r107;Vmn1r225;Gm44543,3
700216,batch04,54.0,54.0,1,2,2,1136,,0
700386,batch04,60.0,60.0,1,4,2,1672,,0
700539,batch03,2.8,1.0,1,5,4,2032,,0
700688,batch03,60.0,60.0,1,4,2,1770,,0
700709,batch02,60.0,60.0,1,6,2,1997,,0
701900,batch01,45.142857142857146,60.0,2,7,4,1858,Ascc3,1
702034,batch04,45.0,60.0,2,4,3,1560,Tfap2b,1
702118,batch01,60.0,60.0,3,3,3,1001,Luzp2,1
702580,batch01,52.5,56.0,1,4,2,1580,,0
702852,batch01,0.3333333333333333,0.0,1,3,2,1467,Gm9428,1
703017,batch03,26.6,13.0,1,5,2,1564,Rlf,1
703512,batch01,8.0,7.0,2,6,5,1816,,0
703874,batch03,44.111111111111114,60.0,2,9,4,2411,Gm28590,1
704018,batch01,12.636363636363637,1.0,3,11,4,2733,Trpm8,1
704533,batch03,60.0,60.0,2,2,2,1034,,0
704802,batch04,19.0,8.0,1,5,4,1612,Lrrc4c,1
705137,batch04,59.0,60.0,1,5,2,1799,,0
705240,batch03,48.0,60.0,1,3,2,1023,,0
705474,batch04,60.0,60.0,1,5,3,2058,Astn2,1
705925,batch01,60.0,60.0,1,4,2,1955,,0
706236,batch04,20.833333333333332,16.5,4,6,4,1964,Vmn2r104;Gm30835,2
706635,batch04,57.25,60.0,1,4,2,1491,,0
706737,batch01,60.0,60.0,1,3,2,1619,,0
706941,batch04,60.0,60.0,1,4,3,1773,Epha5,1
707466,batch04,36.44444444444444,60.0,2,9,3,2753,Gm15825;Tfap2d,2
707713,batch04,27.5,25.0,1,4,3,1668,,0
707752,batch04,10.25,1.0,2,4,3,1816,,0
708182,batch04,57.0,60.0,1,3,2,1262,,0
708364,batch04,54.8,60.0,1,5,3,2072,,0
709080,batch04,60.0,60.0,2,3,3,1122,Zfp804b,1
709146,batch03,42.833333333333336,57.0,2,6,3,1474,Ikzf2,1
709148,batch01,60.0,60.0,1,2,2,1013,,0
709410,batch03,57.375,60.0,2,8,2,2668,Gm45699,1
709588,batch04,60.0,60.0,1,2,2,1232,,0
709663,batch04,44.5,59.0,2,4,4,1217,Gm14590,1
710009,batch04,60.0,60.0,1,3,3,2024,Ptprd;Tlr4,2
710335,batch04,60.0,60.0,1,2,2,1154,,0
710440,batch04,60.0,60.0,1,3,3,1032,,0
710813,batch04,60.0,60.0,1,5,2,2000,,0
710859,batch01,43.0,60.0,1,3,2,1044,,0
710894,batch01,40.333333333333336,60.0,2,3,3,1563,4932441J04Rik,1
710978,batch04,60.0,60.0,1,2,2,1106,Gm26543,1
711711,batch01,42.2,60.0,1,5,2,2008,Cdh12;Gm49685,2
712066,batch04,60.0,60.0,1,2,2,985,Lrrc4c,1
712236,batch03,40.0,40.0,1,2,2,909,Gm49608,1
712451,batch01,40.45454545454545,60.0,3,11,4,4469,Gm44643;A230057D06Rik,2
712990,batch03,54.0,55.0,1,3,2,1084,Cdh10;4921515E04Rik,2
713060,batch04,49.8,60.0,1,5,2,2220,Cdh12;Gm49685,2
713262,batch04,34.75,39.0,1,4,2,1677,Gm48779,1
713672,batch04,42.857142857142854,60.0,3,7,4,2210,Gm27174;Col9a1,2
713883,batch02,46.0,60.0,1,3,2,1123,,0
714049,batch01,45.42857142857143,60.0,1,7,2,1958,Cntnap5b,1
714261,batch03,51.333333333333336,60.0,1,3,2,1462,Grik2,1
714328,batch01,60.0,60.0,1,2,2,938,,0
714857,batch03,45.57142857142857,60.0,1,7,3,1856,,0
715294,batch01,60.0,60.0,1,4,2,1748,Mup-ps21;Mmp16,2
715337,batch01,60.0,60.0,1,3,2,1630,,0
715422,batch04,55.0,60.0,1,6,2,1959,,0
715454,batch04,49.92307692307692,60.0,1,13,2,3642,Cblb,1
715587,batch01,38.75,60.0,4,8,6,2926,Gm1141,1
716825,batch04,60.0,60.0,1,4,2,2062,Gm29601,1
717031,batch04,60.0,60.0,2,3,3,1434,,0
717346,batch03,55.5,55.5,1,2,2,795,,0
717379,batch01,48.2,60.0,2,5,3,1967,,0
717401,batch03,55.333333333333336,60.0,1,3,3,1173,,0
717440,batch04,60.0,60.0,1,3,2,1175,Gm48779,1
717918,batch01,34.0,41.0,1,6,3,2741,Sp140,1
717933,batch04,54.111111111111114,60.0,1,9,3,2789,,0
718000,batch03,60.0,60.0,1,6,3,1877,4930459L07Rik,1
718143,batch03,51.0,60.0,1,4,2,1125,Cntnap5b,1
718310,batch04,30.166666666666668,30.5,2,6,3,2152,,0
718390,batch01,46.5,46.5,1,2,2,958,,0
718433,batch01,27.666666666666668,22.0,1,3,2,1093,Zfp804b,1
718698,batch04,60.0,60.0,1,2,2,932,Nova1,1
718848,batch03,9.923076923076923,1.0,5,13,5,3167,,0
718899,batch04,60.0,60.0,1,3,2,1088,,0
719071,batch04,53.0,60.0,1,3,2,1285,Gm53054,1
719213,batch01,54.666666666666664,60.0,1,3,2,1111,,0
719865,batch01,60.0,60.0,1,2,2,1647,Cdh12,1
720135,batch03,59.285714285714285,60.0,1,7,2,2314,,0
720192,batch01,60.0,60.0,1,4,2,1518,Grik2,1
720306,batch01,57.0,60.0,1,3,2,1353,,0
720323,batch01,34.0,48.0,2,5,3,1289,Gm19683,1
720364,batch03,60.0,60.0,1,2,2,787,,0
721394,batch03,60.0,60.0,1,3,2,1107,,0
721535,batch04,60.0,60.0,1,5,3,2158,Lrfn5,1
721536,batch03,60.0,60.0,1,2,2,887,Lrfn5,1
721788,batch03,60.0,60.0,1,2,2,958,,0
721915,batch01,56.8,60.0,1,5,2,1903,,0
721964,batch04,30.0,30.0,2,2,2,1014,Zfp804b,1
722029,batch04,8.714285714285714,4.0,1,7,5,2328,,0
722102,batch03,22.333333333333332,6.5,1,6,4,2161,,0
722528,batch04,60.0,60.0,1,5,2,1300,Csmd3,1
722674,batch03,58.166666666666664,60.0,2,6,3,2240,,0
722721,batch04,60.0,60.0,1,3,2,1389,,0
723099,batch04,49.111111111111114,60.0,1,9,4,2760,,0
723126,batch04,42.333333333333336,57.5,1,12,2,4209,Gm53054,1
723286,batch04,60.0,60.0,1,3,2,1411,,0
723474,batch04,47.5,47.5,1,2,2,935,Epha5;Gm24304,2
723586,batch01,32.857142857142854,51.0,3,7,4,1809,Cntnap5b;Gm20268,2
723651,batch03,52.375,60.0,2,8,3,2412,Gm29141,1
723839,batch04,46.0,46.0,2,2,2,1142,,0
724310,batch02,60.0,60.0,2,2,2,940,,0
724524,batch04,34.4,23.0,1,5,2,1367,,0
724703,batch03,43.6,60.0,2,5,3,1796,Gm11867,1
724996,batch04,60.0,60.0,1,4,2,1784,,0
725287,batch03,60.0,60.0,2,2,2,1177,,0
725387,batch04,2.8,0.0,1,5,4,2280,,0
725572,batch04,60.0,60.0,2,3,3,1461,,0
725889,batch03,54.5,60.0,1,8,2,2318,,0
725956,batch01,55.0,60.0,1,4,2,1012,Vmn1r73,1
726007,batch03,60.0,60.0,1,2,2,1231,,0
726170,batch03,23.75,17.5,1,4,3,1576,Cysltr1,1
726265,batch01,43.1,60.0,3,10,7,3192,Cnksr2;Luzp4;Gm15127,3
726361,batch04,49.666666666666664,60.0,1,3,2,889,,0
726871,batch04,44.166666666666664,60.0,1,6,2,1843,Cntnap5b,1
726873,batch03,9.333333333333334,1.0,1,3,3,1216,,0
726966,batch04,60.0,60.0,1,5,2,1593,Pot1b,1
726971,batch04,2.6666666666666665,0.0,2,6,4,1666,,0
727174,batch04,10.5,10.5,1,2,2,821,,0
727204,batch01,49.6,60.0,1,5,2,1874,,0
727344,batch01,16.46153846153846,2.0,5,13,5,3516,Chl1,1
727695,batch04,41.0,60.0,1,3,2,1275,,0
727841,batch01,32.0,20.0,1,5,2,1755,Grik2,1
727884,batch03,45.583333333333336,60.0,3,12,3,4209,,0
727969,batch02,60.0,60.0,1,2,2,1050,,0
727998,batch01,40.333333333333336,60.0,2,3,2,1121,Gm35552,1
728012,batch04,60.0,60.0,1,2,2,1036,,0
728163,batch04,60.0,60.0,1,3,2,1414,,0
728847,batch01,60.0,60.0,1,2,2,1145,,0
728966,batch04,38.333333333333336,36.0,1,3,2,1730,,0
729066,batch01,60.0,60.0,2,3,2,1375,,0
729538,batch03,58.5,60.0,1,4,2,1605,,0
729683,batch01,60.0,60.0,2,4,2,1294,,0
729701,batch04,60.0,60.0,1,3,2,1131,Opn5,1
729865,batch04,60.0,60.0,1,4,3,1242,,0
729886,batch04,60.0,60.0,2,3,2,1057,,0
730056,batch03,52.5,60.0,1,6,2,1876,,0
730083,batch01,60.0,60.0,2,8,3,2314,,0
730181,batch04,49.57142857142857,60.0,1,7,3,2310,C230029F24Rik,1
730306,batch04,47.0,60.0,1,3,2,1496,Mmp16,1
730635,batch01,58.5,60.0,1,6,2,1827,Gm12877,1
730837,batch01,47.57142857142857,60.0,1,7,3,1923,,0
731018,batch01,60.0,60.0,1,2,2,1308,Astn2,1
731470,batch03,46.0,49.5,1,4,3,1419,Fam174a;Slco4c1,2
731625,batch04,60.0,60.0,1,3,2,1005,,0
731638,batch01,60.0,60.0,1,5,2,2052,,0
731833,batch01,37.625,60.0,2,8,5,2737,Gm14525,1
732215,batch03,5.0,0.0,1,3,2,1161,,0
732409,batch02,36.8,60.0,2,5,3,1737,Gm3727;Grik2,2
732833,batch03,60.0,60.0,1,2,2,1186,,0
732901,batch04,37.0,44.0,1,4,2,1502,Gm9604,1
733368,batch03,26.0,17.0,4,6,4,1491,,0
733457,batch02,26.25,19.0,1,8,3,2207,,0
733664,batch03,60.0,60.0,1,3,2,1269,Astn2,1
733679,batch01,60.0,60.0,1,2,2,808,,0
733912,batch01,60.0,60.0,1,2,2,1119,Mmp16,1
734018,batch03,59.0,60.0,1,5,3,1503,Cntnap5a;Dpp10,2
734325,batch04,15.2,1.0,3,5,3,1951,,0
734348,batch01,60.0,60.0,1,5,2,1815,Gm11924,1
734357,batch03,60.0,60.0,2,3,2,1215,Agbl4,1
735512,batch04,60.0,60.0,1,2,2,957,Gm40263,1
735631,batch04,20.25,10.5,1,4,4,2156,Shroom4,1
735663,batch03,50.166666666666664,60.0,1,6,2,2462,Gm50329;Gm50330,2
735670,batch04,36.22222222222222,44.0,2,9,4,3223,4930405D01Rik,1
735843,batch01,48.5,60.0,1,4,2,1115,Gm37789,1
735899,batch04,60.0,60.0,1,4,2,1498,,0
735977,batch01,60.0,60.0,1,5,3,1886,,0
736138,batch04,60.0,60.0,1,3,2,1261,,0
736371,batch01,59.333333333333336,60.0,2,3,2,1230,,0
736504,batch03,31.666666666666668,33.0,2,3,3,881,,0
737403,batch04,20.333333333333332,1.0,3,3,3,1242,,0
737428,batch04,46.25,60.0,1,4,3,2073,,0
738102,batch02,23.0,13.0,2,5,2,1413,,0
738782,batch01,0.5,0.5,1,4,4,1931,,0
738879,batch04,60.0,60.0,1,4,2,1838,,0
738992,batch03,0.0,0.0,1,2,2,728,,0
739244,batch02,60.0,60.0,1,2,2,1164,,0
739691,batch01,60.0,60.0,1,3,2,1415,,0
739729,batch04,57.0,60.0,1,8,2,3307,,0
739756,batch04,47.77777777777778,60.0,2,9,2,2368,Gm36595,1
