read_index,basename,mean_mapq,median_mapq,n_chromosomes,order,n_bins,read_length_bp,genes,n_genes
972715,batch04,46.0,60.0,3,6,3,2341,Babam2;Fosl2,2
972793,batch01,60.0,60.0,2,2,2,776,Pdlim5,1
972798,batch04,27.5,25.0,2,4,3,1026,Camk1d,1
972831,batch03,52.285714285714285,60.0,1,7,2,2058,Klhdc10;Ube2h,2
972922,batch04,54.75,60.0,2,8,3,2126,,0
973247,batch02,60.0,60.0,1,4,2,1379,Aak1;Gfpt1,2
973354,batch03,60.0,60.0,1,5,3,1358,Ano2;Gm15737;9330179D12Rik;Adamts9,4
973409,batch04,60.0,60.0,1,2,2,798,,0
973410,batch02,42.875,50.5,1,8,2,2010,,0
973428,batch01,47.75,60.0,1,4,2,1419,Gm15704,1
973560,batch04,29.142857142857142,13.0,2,7,3,1856,Gm21698;Dpp6;Speer4a,3
973694,batch01,52.57142857142857,60.0,2,7,2,1542,Cmtm4,1
973730,batch03,46.166666666666664,60.0,2,6,4,1640,Clec18a;Aars;Cmip,3
973775,batch01,60.0,60.0,1,5,3,1808,Cdyl2;Nr3c2,2
974092,batch03,44.25,58.0,1,4,2,1304,Prdx2,1
974310,batch04,58.875,60.0,1,8,4,2403,Cacna2d4;Rasgef1a;Erc1;Ankrd26,4
974374,batch04,41.75,48.0,3,4,3,1536,Kndc1;Atp6v0a4,2
974382,batch04,44.8,58.0,1,5,2,1144,Tox3,1
974449,batch03,40.333333333333336,60.0,1,3,2,1457,Ckap2;Gm45708,2
974457,batch04,44.166666666666664,57.0,2,6,4,1748,Asf1b;Slc10a7;Ttc29,3
974461,batch03,60.0,60.0,1,6,3,2240,Chd9;Gm45363;Nod2,3
974508,batch01,60.0,60.0,2,3,2,1085,Tenm3,1
974511,batch01,60.0,60.0,1,4,3,1569,Fut10,1
974522,batch01,60.0,60.0,2,2,2,1063,,0
974557,batch01,60.0,60.0,1,3,3,1255,Wwox;Vat1l;4930422C21Rik,3
974607,batch04,58.0,60.0,1,3,2,1751,Farsa;Itfg1;Phkb,3
974643,batch03,60.0,60.0,1,5,3,1902,Gm27246;Wwox,2
974676,batch01,50.166666666666664,60.0,1,6,3,2321,Hdhd5;Bcl2l13;Atp6v1e1;Itpr1,4
974692,batch03,43.666666666666664,60.0,1,3,2,916,Kcnj6;Snx29,2
974833,batch04,60.0,60.0,1,7,2,2319,Atoh8;Add2,2
974983,batch03,60.0,60.0,1,4,2,1433,Mrps28;C030034L19Rik,2
975017,batch04,60.0,60.0,1,3,2,1034,Reep1,1
975037,batch04,60.0,60.0,1,2,2,1073,1700060C16Rik;Sox5,2
975038,batch01,60.0,60.0,1,2,2,1000,Vax2;Gm44127,2
975039,batch04,43.5,43.5,1,2,2,701,Srgap3;Setmar,2
975051,batch04,60.0,60.0,2,4,3,1398,Large1,1
975355,batch04,60.0,60.0,1,2,2,1038,Tnip3,1
975476,batch01,50.333333333333336,60.0,1,6,2,2014,,0
975630,batch04,48.8,60.0,1,5,3,1519,,0
975748,batch01,60.0,60.0,1,2,2,911,,0
975843,batch04,60.0,60.0,1,3,3,1626,Gm19410,1
975914,batch04,59.75,60.0,1,4,2,1241,Ogfod1,1
975975,batch02,54.416666666666664,60.0,2,12,5,3870,Gm16675;Col4a2;9530052E02Rik;Gm44956;Myo16,5
975988,batch03,60.0,60.0,1,3,2,1250,Cdh13,1
976214,batch01,52.714285714285715,60.0,4,14,8,3177,Enpp6;Stox2;Slco1a5;F8,4
976349,batch04,54.5,60.0,2,8,4,2145,Plxna4;Kdm7a;Phkb;Gpnmb;4930599N23Rik,5
976407,batch02,40.0,60.0,2,3,3,1429,Fkbp4;Lockd,2
976474,batch04,52.54545454545455,60.0,1,11,9,3097,Slc6a11;Atp2b2;Plxna4;Syn2;Aldh1l1,5
976508,batch01,60.0,60.0,1,8,5,2978,Pals2;Prok2;Zfp282;Erc1,4
976511,batch01,60.0,60.0,1,6,2,2190,Copg2;Mkln1,2
976515,batch03,60.0,60.0,1,4,2,1578,Hipk2,1
976573,batch01,45.285714285714285,60.0,1,7,2,1732,Tmem199;Aff4,2
976585,batch01,57.5,60.0,1,4,2,1224,Ccdc136;Gxylt2,2
976586,batch04,55.0,60.0,1,6,3,2059,Parp12;Tbxas1;Klrg2,3
976616,batch04,32.0,31.0,1,4,2,858,9130019P16Rik;Scrn1,2
976657,batch04,42.333333333333336,60.0,1,3,2,881,Cdkn1b,1
976680,batch04,47.666666666666664,60.0,1,9,3,2495,Cacna2d4;Rasgef1a;Magi1;Cacna1c,4
977244,batch01,51.333333333333336,60.0,1,6,3,2101,Ccdc7a,1
977318,batch04,57.875,60.0,1,8,6,3426,Atmin;Ap1g1;Gm45875,3
977444,batch01,60.0,60.0,1,4,2,2085,Vhl;Brk1;Sfxn5,3
977479,batch04,47.833333333333336,60.0,1,6,4,1588,Gm45904;Pard3;Cntnap4,3
977501,batch03,53.0,60.0,1,6,3,1988,Csmd1;Mcph1;Angpt2;Gm45455;Gm45341,5
977537,batch01,58.6,60.0,1,5,4,1730,Znrf1;Cdh13;Cmip,3
977555,batch04,60.0,60.0,1,3,2,1400,Marchf1,1
977622,batch01,55.333333333333336,60.0,2,3,2,1075,Neto2,1
977624,batch01,59.25,60.0,2,8,4,2495,A230072E10Rik;Wnk3;Sfrp1,3
977627,batch04,45.22222222222222,60.0,1,9,3,2130,Plcg2;Rspry1,2
977682,batch04,51.2,60.0,2,5,3,1644,Chd9;Usp12,2
977695,batch04,60.0,60.0,1,4,3,1998,Gm43582;Dennd2c;Gm37240,3
977706,batch04,14.428571428571429,4.0,4,7,5,1775,Gm45886;Chl1;Sfxn5,3
977712,batch04,43.0,60.0,3,7,4,2614,Tacc1;Wwc2,2
977733,batch04,10.714285714285714,1.0,2,7,3,1715,Scrg1;Tenm3,2
977763,batch01,60.0,60.0,2,2,2,1076,4931419H13Rik,1
977768,batch04,32.0,32.0,2,2,2,675,Irag2;Elf2,2
977810,batch04,60.0,60.0,1,2,2,1002,Dennd4b;Magi3,2
977815,batch04,60.0,60.0,1,2,2,903,Cd53,1
977831,batch03,51.142857142857146,60.0,1,7,3,1905,Gm45904;Anxa10,2
977834,batch01,49.0,60.0,1,7,4,2239,Egln1;Gnpat;Gm31718,3
977857,batch01,60.0,60.0,1,4,3,1574,Zfhx3;D030068K23Rik;Hydin,3
977988,batch04,60.0,60.0,1,3,2,1738,Pcm1,1
978044,batch04,45.4,60.0,2,5,4,1831,C530044C16Rik,1
978352,batch04,60.0,60.0,1,2,2,759,,0
978566,batch03,35.0,35.0,1,2,2,673,Sox5,1
978722,batch01,49.666666666666664,60.0,1,3,2,1185,Tle7,1
978739,batch04,51.8,60.0,1,5,2,1492,,0
978800,batch03,31.6,36.0,2,5,3,1622,Zmat4;Adam18,2
979145,batch04,36.5,36.5,1,2,2,779,,0
979529,batch04,60.0,60.0,1,3,2,1472,Gm43064,1
979546,batch01,60.0,60.0,1,2,2,1109,,0
979772,batch01,49.357142857142854,60.0,1,14,2,3553,Gm16178;Klhl2,2
979819,batch04,60.0,60.0,1,4,3,1463,,0
980222,batch01,49.0,60.0,2,3,2,1224,Gm38811;Cenpp,2
980250,batch01,60.0,60.0,1,7,2,2194,Exoc4;Lncpint,2
980256,batch01,60.0,60.0,1,4,2,1109,Gm20404;Plxnd1,2
980320,batch01,60.0,60.0,1,2,2,775,Dkk2;Slc39a8,2
980385,batch03,60.0,60.0,1,3,2,1574,Foxp1;Chchd6,2
980484,batch01,52.5,60.0,1,8,3,1902,Wwox,1
980486,batch02,60.0,60.0,3,3,3,1732,,0
980518,batch01,30.25,29.0,2,4,2,910,Pde4dip;Tmem132d,2
980549,batch04,60.0,60.0,2,3,2,1165,,0
980622,batch03,49.6,60.0,1,5,2,1859,Exoc6b,1
980653,batch03,49.8,60.0,1,5,2,1335,Ltbr;Gm44431,2
980689,batch04,55.333333333333336,60.0,1,6,3,2467,Gm26815,1
980721,batch01,42.833333333333336,60.0,1,6,2,1505,Hydin;Galnt2,2
980751,batch03,50.5,60.0,1,6,2,2060,Tenm3;Trappc11,2
980764,batch03,40.333333333333336,59.0,2,3,2,1408,Bbs2;Med15,2
980807,batch01,46.2,60.0,1,5,2,1702,Glra3,1
980812,batch04,56.285714285714285,60.0,1,7,2,2410,Snx25;Sorbs2;Psd3,3
980827,batch04,60.0,60.0,1,4,2,1840,Ces2h;Gab1,2
980839,batch03,50.285714285714285,60.0,4,7,4,2163,Grin2a;Magi1;Insr,3
980847,batch01,48.6,60.0,1,5,5,2076,Zfp330;Katnb1;Ttc29;Zdhhc1;Galnt7,5
980849,batch03,40.333333333333336,60.0,2,3,3,1437,Nsd3;Elavl1,2
980853,batch04,37.5,37.5,1,2,2,975,Nrg1,1
980871,batch01,60.0,60.0,1,2,2,796,Atmin;Cdh13,2
980877,batch04,60.0,60.0,2,3,3,1009,Arhgef10;Ttll3;Adgre5,3
980896,batch04,36.5,39.0,1,4,2,1200,Aktip;Rbl2;1110028F18Rik,3
980901,batch03,60.0,60.0,1,4,4,1492,Wwox;Cdh1;Zfhx3,3
980908,batch01,52.0,60.0,1,6,2,2275,Jade2;Cdkl3,2
980963,batch04,55.5,60.0,1,6,3,1972,,0
981151,batch04,36.0,36.0,1,2,2,635,,0
981174,batch01,60.0,60.0,1,2,2,734,,0
981250,batch03,48.6,60.0,1,5,2,1192,,0
981307,batch03,60.0,60.0,1,2,2,985,Pdlim4;Acsl6,2
981421,batch04,51.44444444444444,60.0,2,9,6,3722,Gm15884;Sema4f;M1ap;Hnrnpf,4
981570,batch04,60.0,60.0,1,3,2,1547,,0
981763,batch03,60.0,60.0,1,4,3,1490,Lhfpl4;Rassf8;Gcc1;Arf5,4
981812,batch04,27.714285714285715,13.0,2,7,4,2054,2210408F21Rik;Gm21092;2610005L07Rik,3
981872,batch01,39.0,56.0,2,3,3,1710,,0
981999,batch04,1.0,1.0,2,2,2,902,Aoc1,1
982425,batch04,60.0,60.0,1,3,2,1097,Fnip1,1
982483,batch03,60.0,60.0,1,3,2,1931,Scoc,1
982596,batch03,50.18181818181818,60.0,1,11,3,3461,4930555F03Rik,1
982635,batch01,60.0,60.0,1,4,2,1585,,0
983041,batch04,60.0,60.0,1,2,2,949,,0
983076,batch04,59.0,60.0,1,3,2,1426,Atp2c2,1
983217,batch01,52.0,52.0,2,2,2,708,Atmin;Gm5592,2
983329,batch04,52.5,60.0,2,8,3,3358,Exoc4;Mkln1,2
983458,batch04,48.875,60.0,1,8,4,2025,Arhgef7;Galns,2
983510,batch04,60.0,60.0,1,7,2,2476,Hint1;Cdc42se2;Gpx3,3
983540,batch01,60.0,60.0,1,4,2,1457,Mylk3;Inpp4b,2
983587,batch01,59.0,60.0,1,7,4,2130,Large1;Tk2;Sin3b,3
983616,batch04,54.44444444444444,60.0,1,9,2,2754,Specc1;Slc22a5,2
983711,batch04,60.0,60.0,1,2,2,971,Kdm7a;Ift56,2
983778,batch01,58.333333333333336,60.0,1,3,2,1215,Snd1;Chmp3,2
983924,batch01,58.0,60.0,2,5,3,1565,C87436;Pcyox1;Ubn2;Dnaaf6b,4
984065,batch01,56.0,60.0,1,4,2,1552,Wnk1;Ccdc77,2
984066,batch04,60.0,60.0,1,4,3,1626,Chl1;Pthlh;Gm20696,3
984079,batch03,46.75,59.0,1,4,2,1043,Gm37245,1
984106,batch01,47.5,53.5,2,4,3,1090,Saraf,1
984114,batch01,60.0,60.0,1,5,2,2045,Prokr1,1
984115,batch04,47.0,60.0,2,4,2,1257,Cbfb;Myo1d,2
984200,batch03,46.166666666666664,60.0,1,6,2,1871,Tacr1;Pparg,2
984220,batch04,51.0,51.0,1,2,2,1033,Adipor2;Ninj2,2
984226,batch02,39.0,47.5,1,4,2,1310,Sox5;Mitf,2
984283,batch04,57.666666666666664,60.0,2,3,2,1343,Fgd5,1
984357,batch01,60.0,60.0,2,4,2,1562,Gm16675,1
984377,batch01,60.0,60.0,1,4,2,1255,,0
984619,batch01,56.0,56.0,2,2,2,698,Exoc4;Mecom,2
984876,batch04,60.0,60.0,1,2,2,1013,Gm3455,1
984894,batch03,54.44444444444444,60.0,2,9,3,2267,Pals2;Bicd1,2
984957,batch04,33.875,44.0,2,8,2,3218,Gm6410,1
985036,batch03,49.57142857142857,60.0,1,7,4,2395,Vegfc;Potefam3b;Gm35998,3
985116,batch04,37.0,39.0,2,5,2,1660,,0
985155,batch01,59.0,60.0,1,4,3,1206,Fendrr;Cacna1a,2
985352,batch03,46.75,60.0,1,4,2,1254,Nalf1,1
985709,batch04,60.0,60.0,1,6,3,1686,Csde1;Lrig2;Bcl2l15,3
985760,batch01,60.0,60.0,2,2,2,1147,Rnf13,1
985763,batch04,44.333333333333336,57.0,1,3,2,741,Elf2;Phtf1,2
985820,batch04,60.0,60.0,1,2,2,1232,St6galnac3;Kcnmb2,2
985887,batch01,60.0,60.0,2,4,3,1435,St6galnac3;Eefsec;Gm32085,3
986020,batch01,60.0,60.0,1,3,3,1057,4930488L21Rik;Snx20,2
986021,batch03,60.0,60.0,1,3,2,1272,Wwox;Gm16163,2
986032,batch03,60.0,60.0,1,3,2,975,Gm45833;Mbtps1;Cdh13,3
986054,batch03,60.0,60.0,1,2,2,998,Nudt7;Gm45708,2
986068,batch04,60.0,60.0,1,4,3,1568,Nek1,1
986070,batch03,55.0,60.0,1,3,2,1309,Slc20a2;Mfhas1,2
986076,batch01,60.0,60.0,1,4,2,1227,Ednra;Hsd17b2,2
986091,batch02,36.666666666666664,46.0,1,3,2,1014,Cbfb,1
986117,batch01,60.0,60.0,2,2,2,756,Gm45307;Usp12,2
986227,batch04,60.0,60.0,2,2,2,1056,,0
986482,batch03,48.875,60.0,1,8,4,2040,Gm42811;Gm30498;Cacna1c,3
986553,batch03,29.5,28.5,4,4,4,1973,Ahcyl2;Ccdc138;Csmd1,3
986594,batch01,51.57142857142857,60.0,2,7,5,2326,Crtc1;Comp,2
986727,batch01,60.0,60.0,1,3,2,1514,1700018B08Rik;Crispld2,2
986886,batch04,60.0,60.0,1,5,3,1409,Gm1943;Map3k21;Palld,3
986887,batch04,32.5,32.5,1,2,2,1186,Vegfc,1
986888,batch03,55.57142857142857,60.0,1,7,4,2145,Ankrd37;Hydin,2
986906,batch01,60.0,60.0,1,3,2,1084,Cyb5b;Nr3c2,2
986931,batch04,60.0,60.0,2,3,2,984,Nrf1;Nek1,2
986943,batch04,47.4,47.0,1,5,3,1560,Hdnr;Palld,2
986952,batch04,60.0,60.0,1,3,3,1055,Tenm3;Wwc2;Sorbs2,3
986953,batch01,60.0,60.0,2,5,4,1400,Cers4;Dlgap2;Bltp1,3
986959,batch04,60.0,60.0,1,3,2,1093,D030068K23Rik;Pmfbp1,2
987039,batch01,51.0,51.0,1,2,2,671,Bmal2,1
987145,batch04,60.0,60.0,2,2,2,829,,0
987247,batch04,51.25,60.0,1,4,2,1182,Fndc3b;Tnik,2
987321,batch04,32.5,32.5,1,2,2,652,Rsbn1;Mov10,2
987441,batch03,38.3125,60.0,5,16,6,5003,Ndufc1;Gm15462;Gm38258,3
987630,batch01,60.0,60.0,2,3,2,1231,Nit1;Cd48;Med15,3
987637,batch01,60.0,60.0,1,3,3,1144,Dok4;Lpcat2,2
987839,batch03,20.333333333333332,1.0,3,6,6,2105,Camk1d;Dlc1,2
988046,batch03,47.875,60.0,1,8,2,1938,Atxn2;Gm42917;Hectd4,3
988212,batch04,42.666666666666664,60.0,2,3,2,978,,0
988255,batch04,22.76923076923077,9.0,2,13,8,3524,1700014L14Rik;Mcph1,2
988268,batch02,46.0,60.0,1,4,2,1010,Mbd4;Gm44206,2
988272,batch02,57.5,60.0,2,8,2,2234,Gak;Pde6b,2
988820,batch03,55.333333333333336,60.0,1,6,2,2208,Nkd1,1
988829,batch04,60.0,60.0,2,4,2,1779,Rps6ka2,1
988861,batch04,52.3,60.0,1,10,3,2685,Letm2;Slc20a2,2
988977,batch03,50.75,51.0,1,4,2,1068,Wwox,1
989001,batch01,44.142857142857146,60.0,1,7,2,1568,Platr20;Myo1d,2
989060,batch03,60.0,60.0,2,2,2,706,Atp10b;Csmd1,2
989122,batch04,52.666666666666664,60.0,3,3,3,923,Clasp1;Mdga1,2
989138,batch04,56.0,60.0,1,3,2,1744,,0
989197,batch04,60.0,60.0,2,3,2,1623,Slc22a15;Ap1g1,2
989213,batch01,56.0,60.0,2,12,3,3265,Plekha2;Plxna4;Gm43154;Podxl,4
989224,batch03,52.625,60.0,1,8,2,2227,Copg2;Prickle2,2
989394,batch01,60.0,60.0,1,4,2,1039,Tenm3,1
989403,batch03,40.333333333333336,60.0,3,3,3,1202,Wrn,1
989472,batch02,60.0,60.0,1,2,2,1012,A230001M10Rik,1
989485,batch03,47.75,60.0,1,4,2,1378,Tmem178b;Mmrn1,2
989486,batch01,43.0,43.0,1,2,2,803,Ift122;9530062K07Rik,2
989488,batch04,60.0,60.0,1,2,2,1410,,0
989520,batch04,60.0,60.0,1,6,3,2521,E330012B07Rik;Mrps35,2
989571,batch01,41.5,41.5,1,2,2,662,Lhfpl4,1
989613,batch03,51.5,60.0,1,4,3,1340,Kcng4,1
989617,batch03,47.25,60.0,1,4,3,1359,Pcyox1;Ppfibp1;Aplf,3
989649,batch01,50.0,60.0,2,6,3,1831,,0
989704,batch04,60.0,60.0,1,2,2,838,Tmem178b;Exoc4,2
989705,batch04,60.0,60.0,1,7,3,2056,Exoc4;Mkln1os;Plxna4,3
989723,batch04,54.0,60.0,1,5,2,1367,Tspan9,1
989732,batch03,49.75,60.0,1,8,4,2444,Bmal2;Bicd1;Tmtc1,3
989775,batch01,51.0,60.0,1,4,2,1406,Grip2;Fgd5;Prickle2,3
989804,batch01,60.0,60.0,1,2,2,1270,Gm20696;Magi1,2
989816,batch04,60.0,60.0,1,3,3,1946,Rbpms;Nr3c2,2
989824,batch04,37.77777777777778,42.0,1,9,2,1885,1700030F04Rik;Sec13,2
989894,batch01,51.5,60.0,2,4,3,1611,Lrig1;Pcnx2,2
989915,batch03,60.0,60.0,1,8,2,2769,Hhip;Inpp4b,2
990046,batch01,52.666666666666664,60.0,3,6,4,1596,Gm45833;Hs6st2,2
990070,batch01,51.5,60.0,2,10,6,2274,Rbm10;Ccdc142;Magi1;Dmd,4
990152,batch01,47.666666666666664,60.0,1,9,3,2422,Fgd5;9530026P05Rik,2
990164,batch03,60.0,60.0,1,3,2,1049,Lrrc4;Ube2h,2
990166,batch04,60.0,60.0,1,4,2,1069,Chchd3;Ano2,2
990213,batch03,36.4,60.0,1,5,3,1631,C2cd5;Hmces,2
990220,batch01,60.0,60.0,1,4,2,1526,Cacna2d4;Cacna1c,2
990328,batch04,48.0,60.0,1,12,4,3046,Zcchc14;Gm45833;Irf8;Snx25,4
990404,batch01,60.0,60.0,1,2,2,998,,0
990407,batch01,60.0,60.0,1,5,2,2119,Wdr17,1
990456,batch04,27.142857142857142,19.0,1,7,3,1853,Gm13848;Cpa1;2210408F21Rik;Gm43154,4
990488,batch04,60.0,60.0,2,2,2,868,,0
990523,batch04,34.5,38.0,1,4,3,1253,Gm20696;Magi1,2
990535,batch04,60.0,60.0,1,5,2,1929,Wdr91;Actg2,2
990641,batch01,60.0,60.0,1,2,2,1005,Sfrp1,1
990779,batch04,60.0,60.0,1,4,3,1917,Asb5,1
990897,batch02,60.0,60.0,2,2,2,1061,Sec24a,1
990918,batch04,44.36363636363637,60.0,2,11,3,2708,Nrf1,1
991310,batch03,60.0,60.0,1,3,2,1235,Gm32531;D030068K23Rik,2
991332,batch01,60.0,60.0,2,4,3,1565,Dpp6;Magi1,2
991343,batch01,60.0,60.0,2,4,3,1576,Tenm3;Gm42196,2
991401,batch01,55.8,60.0,1,5,3,1636,Arhgap10;Inpp4b,2
991411,batch03,46.25,60.0,2,8,4,2345,Nip7;Nfat5,2
991415,batch04,42.833333333333336,60.0,2,12,5,4255,Hydin;Cyb5b;Nfat5,3
991487,batch03,46.75,60.0,1,4,2,1368,1700014L14Rik;Csmd1,2
991514,batch04,60.0,60.0,1,5,2,2053,Gse1;Cx3cl1,2
991581,batch04,40.0,60.0,1,3,2,1187,Ighv5-18;Ighv5-12,2
991594,batch04,60.0,60.0,1,3,2,1380,Gm45692;Rnf170;Csmd1,3
991619,batch03,60.0,60.0,1,4,2,1747,Dlc1;1700015I17Rik,2
991620,batch01,50.0,60.0,1,3,2,824,Eri1,1
991642,batch01,51.2,60.0,2,5,3,2164,Exoc4;Gm44515,2
991889,batch01,30.0,30.0,1,2,2,988,Polr2c,1
991959,batch01,15.25,0.5,2,4,3,1443,Vmn2r-ps43;Gm3665;Nr3c2,3
992020,batch01,45.75,60.0,1,4,2,951,Fut10;Defb1,2
992023,batch04,32.42857142857143,34.0,2,7,3,1493,Ces1f;Nrg1,2
992061,batch01,30.0,30.0,1,2,2,824,,0
992100,batch04,8.5,8.5,1,2,2,830,,0
992282,batch04,57.333333333333336,60.0,1,6,5,2518,Dnaja2;Wwc2;Tecr,3
992283,batch04,45.125,60.0,2,8,7,2363,Wwc2;Tecr;Dnaja2;Gm2516,4
992318,batch03,51.666666666666664,60.0,2,6,3,1878,Sox5;Slc9a7,2
992324,batch01,54.333333333333336,60.0,1,3,2,1735,Mylk3,1
992423,batch04,60.0,60.0,1,6,2,2241,Gse1;Cmtr2,2
992432,batch03,60.0,60.0,1,3,2,1277,Cxcl12,1
992442,batch04,40.0,60.0,2,5,3,1492,Zmat4;Plekha2,2
992629,batch02,15.25,0.5,1,4,2,1419,,0
992697,batch01,60.0,60.0,1,2,2,738,Gm31135,1
992738,batch01,59.5,59.5,2,2,2,1120,,0
992746,batch04,60.0,60.0,1,4,3,1590,Gm10649;Fat1,2
992820,batch03,26.4,12.0,1,5,4,1425,Ddx60;2610005L07Rik,2
992850,batch04,60.0,60.0,1,3,2,1307,Sorbs2;Gm16351,2
993021,batch01,60.0,60.0,1,3,2,949,Vps50,1
993054,batch04,60.0,60.0,1,2,2,1408,Zfhx3,1
993066,batch04,60.0,60.0,1,4,4,1435,Foxp1;Osbpl3;Gm43950;Gxylt2,4
993108,batch01,48.5,60.0,1,4,2,1265,St6galnac3;Pigk,2
993165,batch04,60.0,60.0,1,4,2,1515,Slc44a5;Pigk,2
993205,batch01,60.0,60.0,1,2,2,710,Usp53;Gm31243,2
993206,batch01,60.0,60.0,1,4,2,1035,Nfkb1;Rap1a,2
993268,batch04,43.857142857142854,60.0,3,7,6,2250,Cpne2;Stmn2,2
993323,batch04,60.0,60.0,1,4,2,1299,Irf5,1
993646,batch04,34.0,42.0,1,3,2,892,Gm49692;2410018L13Rik,2
993722,batch04,52.6,60.0,1,5,2,1913,Smo,1
993795,batch04,34.333333333333336,30.0,3,3,3,1003,Parp12;C920021L13Rik,2
993964,batch01,60.0,60.0,1,6,2,2360,Exoc4;Gm13856;Lrguk,3
994152,batch01,33.6,25.0,1,5,2,1433,Gm6370;Caln1;Gm3415,3
994153,batch01,47.75,57.0,1,4,2,1093,Srgap3,1
994161,batch01,41.166666666666664,48.0,1,6,3,2039,Sox5;Etnk1,2
994317,batch03,60.0,60.0,2,2,2,1416,Prkcb;Platr25,2
994398,batch01,60.0,60.0,1,3,2,1432,Or2t29,1
994436,batch01,40.0,60.0,2,3,2,1255,Gm49692;Rprd2,2
994463,batch01,60.0,60.0,1,2,2,863,Gm37240,1
994481,batch01,48.0,59.5,3,4,3,1206,Tbc1d9b,1
994533,batch03,38.0,42.0,1,4,2,1253,Mecom;Tnik,2
994576,batch04,54.666666666666664,60.0,1,3,3,1136,Gm13849;St7,2
994674,batch01,33.0,33.0,1,2,2,667,Plxna4,1
994720,batch04,60.0,60.0,2,4,3,1353,Gm38509,1
994905,batch04,48.8,60.0,2,5,3,1733,Tspan2os;Gm14643,2
995026,batch03,54.375,60.0,2,8,4,2689,Fndc3b;Pld1;Polr1a;Mecom,4
995221,batch04,60.0,60.0,1,2,2,864,,0
995516,batch04,44.857142857142854,60.0,2,7,3,1787,St7,1
995751,batch04,5.5,5.5,1,2,2,702,Gm20482;Gm3912,2
995845,batch04,54.5,60.0,1,4,2,1279,Gm56989;Sumf1;Arl8b,3
995972,batch04,20.125,11.5,3,16,3,4100,Ebf1;Plxna4,2
995980,batch04,25.0,25.0,1,2,2,920,,0
996019,batch04,49.0,60.0,1,4,3,1271,Gm7706;Gm32540,2
996079,batch04,50.166666666666664,60.0,1,6,2,2009,Tspan9;Tspan11,2
996101,batch03,60.0,60.0,1,3,2,1112,Mtmr7;Xab2,2
996123,batch04,60.0,60.0,1,3,2,1650,Ddhd2;Bag4;Tacc1,3
996126,batch03,60.0,60.0,2,2,2,796,Eefsec;Adam32,2
996127,batch04,60.0,60.0,1,3,3,1429,Cacna1a;Zfp827,2
996129,batch01,60.0,60.0,1,3,2,1228,5430403N17Rik;Snx25;1700029J07Rik,3
996176,batch02,51.57142857142857,60.0,1,7,4,2913,Arhgap10;D030068K23Rik;Nr3c2;Ces1c,4
996202,batch01,48.75,60.0,2,4,4,1455,Samd7;Dkk2;Palld,3
996217,batch01,45.54545454545455,60.0,1,11,2,2443,,0
996239,batch04,43.0,57.0,1,7,4,1995,Gm45469,1
996243,batch01,59.0,59.0,1,2,2,699,,0
996271,batch04,46.18181818181818,60.0,1,11,2,2564,Tnik,1
996348,batch01,52.5,60.0,1,8,5,2255,Fcer2a;Glra3,2
996680,batch04,46.0,60.0,1,9,3,2080,Gm44192;Mitf;Gm44196,3
996682,batch01,48.25,60.0,1,4,2,2122,Ccdc7a;Ccdc7b,2
996685,batch01,54.714285714285715,60.0,1,7,3,2732,Itfg1;Abcc12,2
996690,batch01,50.375,60.0,3,8,7,2248,Mlycd;Sh3d19;Mcph1,3
996808,batch03,49.888888888888886,60.0,2,9,3,2875,Trim24;Svopl;D630045J12Rik,3
996810,batch01,60.0,60.0,1,7,4,2551,Large1;Tnks,2
996842,batch03,40.333333333333336,60.0,2,3,3,1162,Agl,1
996854,batch01,53.333333333333336,60.0,1,3,2,1031,Nup133;Ankrd11,2
996917,batch01,60.0,60.0,1,4,2,1608,Arhgap10;Gm45740,2
996969,batch03,55.0,60.0,1,3,2,938,,0
997079,batch04,60.0,60.0,1,2,2,1481,,0
997177,batch01,59.0,60.0,1,3,2,1047,Pld1,1
997202,batch04,44.0,60.0,1,6,4,2615,Osbpl3;Tspan33,2
997226,batch04,51.42857142857143,60.0,2,7,4,2327,,0
997317,batch01,52.142857142857146,60.0,2,7,2,1508,Cacng4,1
997626,batch01,60.0,60.0,1,5,2,1754,Flnc,1
997741,batch01,54.55555555555556,60.0,2,9,5,2698,Smkr-ps;Ahcyl2;Rrn3,3
997948,batch04,60.0,60.0,1,4,2,1307,Ttll3;Scrn1,2
998130,batch03,52.4,60.0,1,5,2,1640,Igf2bp3,1
998188,batch01,55.8,60.0,1,5,3,1801,Exoc4;Smarcad1,2
998198,batch04,41.0,60.0,3,5,4,1859,St6galnac5;Pigk,2
998230,batch01,60.0,60.0,1,2,2,770,Itpr2,1
998304,batch01,60.0,60.0,1,5,2,1925,Itpr1;Snd1,2
998584,batch01,30.0,30.0,2,2,2,845,,0
998737,batch01,50.0,60.0,1,5,3,2737,Sorbs2;Clcn3,2
998833,batch04,45.0,38.0,2,3,3,1076,Lrba;Gm37240,2
998856,batch01,60.0,60.0,1,5,2,2067,Dkk2;4930519L02Rik,2
998873,batch04,60.0,60.0,1,2,2,1114,Pag1,1
998897,batch02,55.0,60.0,1,6,2,2183,Atp1a1;St7l;Mab21l3,3
998971,batch01,49.0,60.0,1,4,2,1125,,0
998993,batch04,40.0,60.0,2,6,6,2446,Gm21663;Nrg1,2
999025,batch03,45.75,60.0,1,4,2,1229,Marchf1,1
999190,batch01,60.0,60.0,1,4,2,1191,Dysf;Exoc6b,2
